skill_rating,assists.defensiveAssists,assists.healingDone,assists.offensiveAssists,average.allDamageDoneAvgPer10Min,average.barrierDamageDoneAvgPer10Min,average.deathsAvgPer10Min,average.eliminationsAvgPer10Min,average.finalBlowsAvgPer10Min,average.healingDoneAvgPer10Min,average.heroDamageDoneAvgPer10Min,average.objectiveKillsAvgPer10Min,average.objectiveTimeAvgPer10Min,average.soloKillsAvgPer10Min,average.timeSpentOnFireAvgPer10Min,best.allDamageDoneMostInGame,best.barrierDamageDoneMostInGame,best.defensiveAssistsMostInGame,best.eliminationsMostInGame,best.environmentalKillsMostInGame,best.finalBlowsMostInGame,best.healingDoneMostInGame,best.heroDamageDoneMostInGame,best.killsStreakBest,best.meleeFinalBlowsMostInGame,best.multikillsBest,best.objectiveKillsMostInGame,best.objectiveTimeMostInGame,best.offensiveAssistsMostInGame,best.soloKillsMostInGame,best.teleporterPadsDestroyedMostInGame,best.timeSpentOnFireMostInGame,best.turretsDestroyedMostInGame,combat.barrierDamageDone,combat.damageDone,combat.deaths,combat.eliminations,combat.environmentalKills,combat.finalBlows,combat.heroDamageDone,combat.meleeFinalBlows,combat.multikills,combat.objectiveKills,combat.objectiveTime,combat.soloKills,combat.timeSpentOnFire,game.gamesLost,game.gamesPlayed,game.gamesTied,game.gamesWon,game.timePlayed,matchAwards.cards,matchAwards.medals,matchAwards.medalsBronze,matchAwards.medalsGold,matchAwards.medalsSilver,miscellaneous.teleporterPadsDestroyed,miscellaneous.turretsDestroyed,assists.reconAssists,best.reconAssistsMostInGame,top_hero,games_played,rank,top_hero_type
2913,90,39974,55,13426,3827,8.65,21.81,9.96,1218,9262,10.14,77,1.22,69,35100,11129,29,51,1,24,10870,25318,51,1,5,27,297,11,24,0,209,7,125624,304060,284,716,1,327,304060,1,9,333,2534,40,2273,12,29,2,15,19698,16,91,17,44,30,0,17,0,0,ashe,15,13463,damage
1283,214,85184,16,3619,1470,9.24,6.49,1.63,4350,2023,3.78,73,0.05,11,8114,4474,29,22,0,4,10787,5388,22,0,3,12,169,3,4,0,95,7,28779,39611,181,127,0,32,39611,0,1,74,1437,1,206,8,17,0,9,11750,7,19,2,5,12,0,14,0,0,baptiste,338,49089,support
2344,237,133451,188,7223,2238,8.68,13.64,5.43,2956,4716,6.53,80,1.02,31,22983,10206,27,40,2,22,10326,12647,40,1,4,19,297,19,22,0,232,10,101056,212944,392,616,5,245,212944,4,6,295,3631,46,1401,23,41,1,17,27090,7,90,31,25,34,0,24,0,0,zenyatta,41,33949,support
2165,305,161350,218,9081,2563,6,18.34,8.1,2457,6237,8.79,82,1.51,62,26889,10317,42,49,1,28,17225,15885,49,2,5,27,264,28,28,1,343,9,168267,409521,394,1204,2,532,409521,8,15,577,5357,99,4100,29,58,2,27,39396,21,176,62,62,52,1,85,0,0,zarya,22,39224,tank
2176,96,50206,38,5847,931,8.96,16.97,5.12,5357,4589,7.68,82,1.07,60,10027,1511,42,44,1,10,12252,8516,44,1,0,19,203,13,10,0,232,1,8723,43005,84,159,1,48,43005,1,0,72,770,10,566,9,10,0,1,5623,5,28,7,11,10,0,1,0,0,moira,39,38924,support
2632,94,44478,46,10787,3536,8.65,19.34,8.24,2015,7063,7.47,49,1.45,46,27469,10816,17,52,2,27,6693,21132,52,0,4,25,154,15,27,0,245,3,78066,155908,191,427,3,182,155908,0,4,165,1092,32,1017,10,20,0,10,13245,3,50,21,16,13,0,5,0,0,soldier76,20,22831,damage
2315,255,162757,170,7928,2229,7.99,15.57,6.25,3220,5496,6.27,61,1.46,28,23826,8586,28,43,2,17,11958,14976,43,3,5,20,210,15,17,1,154,8,112647,277758,404,787,6,316,277758,14,5,317,3107,74,1398,19,47,1,27,30324,12,126,47,34,45,2,44,6,6,moira,22,34950,support
2413,1969,832813,449,5711,2062,7.31,12.87,3.48,6081,3437,7.29,103,0.49,57,16912,10363,52,43,3,18,21744,10687,43,1,4,25,441,20,18,4,444,9,282378,470687,1001,1762,11,477,470687,2,16,998,14052,67,7804,51,120,2,67,82170,50,264,56,100,108,15,122,0,0,baptiste,291,31617,support
2145,270,148640,170,6041,2385,6.5,13.9,3.33,8398,3512,6.5,78,0.17,93,17019,8224,34,39,0,11,20654,9183,39,1,0,22,201,27,11,0,576,6,42216,62162,115,246,0,59,62162,1,0,115,1375,3,1654,8,15,0,7,10620,8,33,9,12,12,0,7,0,0,ana,254,39768,support
2450,268,127448,73,9531,2467,6.51,19.47,9.92,4301,6707,8.33,61,1.99,113,28629,8937,53,46,1,31,22302,18239,46,1,3,17,255,11,31,0,395,8,73116,198773,193,577,2,294,198773,2,4,247,1807,59,3359,8,25,0,17,17781,13,56,7,27,22,0,26,4,3,baptiste,97,30283,support
2080,214,148708,217,7612,2736,7.27,14.11,3.95,2010,4667,7.64,119,0.57,17,18798,10234,19,36,6,12,12131,12226,36,1,3,29,397,15,12,1,172,5,202422,345335,538,1044,28,292,345335,2,6,565,8815,42,1292,32,66,3,31,44395,25,152,52,69,31,2,23,1,1,wreckingBall,202,41314,tank
2707,52,41964,20,7360,2051,9.12,16.49,8.68,3680,5069,6.75,62,1.93,50,17103,7058,15,32,0,16,7751,9104,32,2,0,14,143,5,16,0,174,6,23384,57795,104,188,0,99,57795,4,0,77,704,22,573,9,12,0,3,6841,4,31,8,7,16,0,10,0,0,baptiste,125,20018,support
2110,87,35041,21,9222,2755,7.25,18.76,9.05,2100,6303,10.19,108,1.8,62,16418,6413,26,44,0,19,10553,11323,44,0,3,28,279,7,19,0,407,5,45967,105149,121,313,0,151,105149,0,5,170,1797,30,1035,6,16,0,10,10009,3,42,14,16,12,0,10,0,0,junkrat,41,40631,damage
1928,75,21771,57,6618,3441,6.41,9.87,3.45,5371,3146,4.44,36,0.49,7,12667,6949,31,15,0,6,10257,5603,15,0,0,9,64,21,6,0,26,1,13949,12753,26,40,0,14,12753,0,0,18,144,2,26,0,3,0,3,2432,2,3,0,1,2,0,1,0,0,zenyatta,76,44433,support
2076,79,49038,62,6226,1582,7.26,14.44,4.45,4045,4465,8.25,106,0.99,37,14149,7211,21,36,1,11,10919,7761,36,1,3,24,252,17,11,0,187,17,19184,54132,88,175,2,54,54132,2,1,100,1287,12,448,7,12,0,5,7274,6,33,11,9,13,0,27,0,0,moira,84,41420,support
1660,217,88280,126,7789,2727,7.79,15.28,5.47,3356,4795,7.98,96,1.03,55,18184,9619,27,39,4,17,12782,12005,39,1,0,22,495,19,17,0,239,7,71721,126124,205,402,5,144,126124,4,0,210,2534,27,1453,12,24,0,12,15781,9,57,22,13,22,0,30,0,0,baptiste,24,47508,support
2897,199,93699,58,7685,2380,8.21,14.58,5.4,4116,5151,5.62,73,0.83,83,18971,7992,41,35,2,21,13131,16911,35,1,4,16,236,17,21,0,407,3,54186,117251,187,332,2,123,117251,2,2,128,1658,19,1900,11,19,0,8,13658,3,38,10,9,19,0,6,6,6,baptiste,79,13927,support
3387,18,4834,3,13018,3972,7.19,19.99,10.64,476,8479,5.22,43,2.56,71,22940,9748,10,47,0,22,4573,15806,47,3,3,16,93,4,22,1,203,6,40332,86095,73,203,0,108,86095,7,1,53,439,26,719,5,11,0,6,6092,1,25,10,8,7,1,12,8,4,genji,103,4193,damage
2550,260,149424,409,7281,3515,6.78,14.63,3.47,3197,3483,7.51,98,0.15,23,20436,13937,29,38,1,11,14585,8528,38,1,3,27,328,26,11,2,263,7,164297,162781,317,684,1,162,162781,1,3,351,4588,7,1058,21,42,0,21,28044,27,102,24,42,36,4,24,0,0,orisa,149,26065,tank
2029,12,3160,3,3791,553,9.27,9.27,3.82,1722,2929,2.73,42,2.18,12,4762,735,11,15,0,6,2127,3461,15,0,3,5,43,3,6,0,21,6,1015,5375,17,17,0,7,5375,0,1,5,78,4,21,2,3,0,1,1101,1,5,2,1,2,0,6,0,0,brigitte,250,42470,support
2685,1440,744533,438,3927,988,5.38,10.99,2.61,8075,2805,5.13,49,0.29,28,17755,7255,48,55,1,21,26208,14101,55,1,5,38,524,21,21,1,236,8,91139,258643,496,1013,1,241,258643,8,9,473,4542,27,2554,37,75,2,36,55322,39,128,28,60,40,1,35,0,0,ana,70,20865,support
2015,225,117044,1,8162,2616,8.58,18.49,6.25,6201,5395,8.74,59,0.9,48,27343,15509,43,43,0,18,18844,11561,43,1,3,32,182,1,18,0,308,9,49373,101829,162,349,0,118,101829,1,2,165,1108,17,904,10,17,1,6,11326,8,47,13,22,12,0,18,3,3,moira,44,42809,support
2648,71,42186,126,9953,2412,8.84,19.53,11.28,567,7364,5.87,42,3.61,63,31901,9560,21,56,1,36,9312,21474,56,4,4,23,184,20,36,1,343,5,179574,548236,658,1454,1,840,548236,22,18,437,3099,269,4689,31,59,3,25,44669,13,140,52,39,49,1,38,15,13,widowmaker,244,22225,damage
2575,42,12981,55,7731,2590,7.48,14.02,6.62,1011,4861,7.01,111,1.09,44,25545,13654,34,32,0,17,8482,11384,32,1,3,19,304,10,17,1,356,6,33261,62419,96,180,0,85,62419,1,2,90,1429,14,568,4,11,0,7,7704,3,17,7,7,3,1,9,0,0,reinhardt,63,25081,tank
2441,1401,430946,449,5371,1247,6.63,12.79,5.15,3693,3829,5.96,98,0.87,37,21515,9008,45,40,1,22,16287,12316,40,1,4,26,615,20,22,1,369,7,145550,446851,774,1493,2,601,446851,4,13,695,11403,101,4302,45,103,3,55,70016,42,227,81,63,83,3,62,0,0,brigitte,139,30602,support
3235,558,278579,117,5627,1994,6.72,12.74,3.84,6611,3344,8.02,97,0.55,28,25099,10502,40,44,0,17,18761,14342,44,3,4,30,320,21,17,2,191,10,84041,140908,283,537,0,162,140908,7,8,338,4105,23,1169,16,35,2,17,25285,20,92,26,41,25,6,38,0,0,mercy,86,5936,support
3723,191,82197,240,11399,4565,7.91,17.4,7.41,1031,6285,6.37,60,1.46,37,35465,18062,36,47,4,26,9296,17428,47,3,4,19,258,21,26,3,280,12,363903,501054,631,1387,7,591,501054,14,10,508,4753,116,2955,36,69,2,31,47834,11,167,69,38,60,6,45,14,11,hanzo,290,1508,damage
2855,411,265096,362,9600,2832,7.9,19.3,9.18,2176,6411,7.53,65,2.22,57,25041,12217,25,49,3,27,13350,16078,49,2,6,19,308,17,27,5,333,14,345027,781135,962,2352,25,1119,781135,3,20,917,7938,271,6970,43,109,1,65,73108,29,325,109,116,100,8,87,14,8,pharah,74,15101,damage
1960,42,34325,15,3586,1313,8.03,10.03,2.01,5739,2238,6.02,70,0.84,9,5996,2355,13,16,2,4,8691,3656,16,0,3,12,126,4,4,0,45,0,7854,13384,48,60,2,12,13384,0,2,36,417,5,54,4,6,0,2,3588,1,11,2,5,4,0,0,0,0,lucio,32,43935,support
2494,21,21255,45,10596,3541,6.88,18.73,8.61,1188,6756,8.22,85,1.01,60,21921,11302,13,43,1,16,6531,12750,43,0,3,15,233,16,16,0,181,10,63350,120859,123,335,2,154,120859,0,2,147,1528,18,1079,13,20,1,6,10734,5,53,19,19,15,0,16,0,0,mei,200,28724,damage
1687,49,69280,80,9364,2478,9.1,16.78,9.63,1251,6616,5.69,59,2.67,52,29371,9758,13,38,1,26,9779,20124,38,5,3,21,221,11,26,0,343,8,137214,366327,504,929,5,533,366327,19,11,315,3292,148,2853,24,52,0,28,33222,15,127,37,46,44,0,60,5,5,junkrat,211,47259,damage
1418,26,34918,11,9890,3050,6.11,17.79,9.96,1333,6307,5.92,18,3.66,26,18232,10478,17,44,2,27,4890,13878,44,0,4,21,65,5,27,3,278,10,79897,165240,160,466,3,261,165240,0,3,155,476,96,687,13,25,0,12,15720,3,64,22,17,25,5,53,0,0,bastion,177,48782,damage
3640,428,193920,238,13676,4202,8.84,24.65,15.41,1827,9076,9.18,64,2.75,171,43770,21885,53,73,1,45,13689,26755,73,2,5,36,281,25,45,1,828,10,446089,963500,938,2617,5,1636,963500,22,50,975,6815,292,18192,28,89,3,58,63699,54,277,51,160,66,1,66,10,8,soldier76,49,1992,damage
2016,0,2434,0,6260,2256,11.55,11.81,7.19,625,3862,5.13,22,1.28,10,9746,3731,0,20,0,13,1700,7008,20,0,3,12,53,0,13,0,38,3,8790,15044,45,46,0,28,15044,0,1,20,86,5,38,3,3,0,0,2337,0,5,4,0,1,0,3,0,0,reaper,158,42776,damage
2748,327,117351,130,9514,3197,5.76,17.95,6.92,3172,6142,8.81,72,1.11,107,20369,9139,33,49,2,18,13118,14790,49,2,4,32,227,13,18,1,498,3,118266,227221,213,664,3,256,227221,4,7,326,2682,41,3970,11,31,2,18,22196,13,94,35,27,32,1,14,0,0,baptiste,84,18594,support
4243,297,143518,281,9186,3321,7.2,17.32,6.02,3677,5493,8.4,60,0.95,52,31267,13674,36,60,4,24,14506,20699,60,3,3,31,269,28,24,2,299,9,129648,214412,281,676,9,235,214412,11,3,328,2343,37,2047,13,34,1,20,23421,10,76,27,14,35,3,42,7,5,zenyatta,34,60,support
2633,17,9652,30,8461,2289,6.23,15.52,7.43,579,5846,6.23,36,1.62,19,20450,4766,13,52,1,27,7636,15651,52,1,3,26,75,16,27,1,65,5,38186,97537,104,259,1,124,97537,5,2,104,599,27,320,11,16,0,5,10010,3,28,9,7,12,1,16,5,5,genji,120,22800,damage
2428,19,36090,56,8350,2096,9.64,17.16,8.56,1775,5887,6.34,57,2.21,41,16755,8064,12,43,0,24,7787,10637,43,2,3,25,146,18,24,2,217,4,42621,119701,196,349,0,174,119701,3,1,129,1167,45,840,9,19,2,8,12200,5,50,21,15,14,2,10,0,0,reaper,85,31081,damage
2557,779,388452,210,9110,2772,7.7,18.23,8.15,4183,6058,7.29,68,1.5,95,28789,11988,40,53,3,25,14098,18028,53,3,4,28,341,17,25,1,495,5,257470,562605,715,1693,7,757,562605,16,17,677,6293,139,8835,37,74,1,36,55720,19,197,55,64,78,3,45,8,7,baptiste,25,25777,support
2526,468,382328,340,10057,2564,7.63,20.59,11.24,1791,7227,7.95,71,2.52,87,36403,15839,33,70,4,37,15043,23335,70,4,4,32,343,14,37,3,517,12,547555,1543106,1630,4396,17,2400,1543106,71,47,1697,15171,538,18504,84,183,6,93,128115,59,493,145,192,156,6,162,17,13,soldier76,105,27089,damage
2729,42,35418,33,7859,2166,7.73,15.82,7.65,3078,5460,4.95,62,1.65,39,12469,4095,15,29,0,20,10196,9723,29,1,3,9,119,10,20,0,135,2,24922,62820,89,182,0,88,62820,2,2,57,718,19,447,8,11,0,3,6904,3,28,11,13,4,0,4,2,2,reaper,78,19241,damage
3251,277,115858,205,10731,4140,8.19,18.24,7.7,2543,6237,7.73,88,1.27,63,28428,14209,52,45,2,29,15699,15265,45,4,4,27,363,26,29,2,284,8,188613,284134,373,831,4,351,284134,7,11,352,3992,58,2872,22,38,1,15,27335,11,114,41,32,41,2,39,0,0,reinhardt,63,5695,tank
2995,397,184295,283,12528,4961,7.92,19.03,7.01,2565,7139,8.57,62,1.04,51,28844,14993,47,48,3,18,12997,15940,48,2,4,25,236,31,18,4,239,14,356444,512940,569,1367,8,504,512940,16,11,616,4472,75,3680,30,61,0,31,43110,19,186,62,52,72,5,80,3,3,orisa,26,11316,tank
3055,377,163425,208,4931,1648,8.01,12.05,3.32,6610,3228,5.78,86,0.32,62,23273,11408,52,35,1,12,15626,11362,35,1,3,20,355,22,12,0,231,1,40736,79794,198,298,1,82,79794,3,3,143,2128,8,1543,7,18,1,10,14834,5,40,12,16,12,0,3,0,0,ana,89,9123,support
2510,742,474212,595,10324,3357,6.21,17.38,6.98,3894,6722,7.58,56,1.26,48,33824,14066,32,46,1,25,16465,21747,46,1,4,25,201,32,25,1,369,8,408819,818521,756,2116,3,850,818521,13,22,923,6764,154,5787,57,110,3,50,73062,50,297,84,124,89,3,81,0,0,zenyatta,196,27953,support
3179,58,47316,27,9079,3073,5.89,19.41,8.66,4099,5733,7.1,59,1.73,71,19167,7575,22,33,2,20,15969,11366,33,1,3,17,172,9,20,0,373,5,35469,66175,68,224,2,100,66175,2,4,82,683,20,820,3,11,0,8,6926,3,29,9,8,12,0,9,11,11,moira,99,6781,support
2896,131,64259,22,6848,1900,6.18,19.88,5.94,5089,4892,8.16,84,0.4,50,19497,9198,27,47,1,21,10460,10129,47,2,3,21,165,7,21,0,254,3,23990,61774,78,251,1,75,61774,6,6,103,1055,5,633,7,16,0,9,7576,5,31,8,12,11,0,4,0,0,moira,76,13951,support
2235,0,0,1,4642,821,8.75,10.2,2.92,0,3500,2.92,64,2.92,0,3184,563,0,7,0,2,0,2401,7,0,0,2,44,1,2,0,0,0,563,2401,6,7,0,2,2401,0,0,2,44,2,0,1,1,0,0,412,0,0,0,0,0,0,0,0,0,reinhardt,42,37278,tank
1873,18,14528,16,10408,4354,7.94,14.51,5.48,3978,5699,6.02,94,0.55,135,14525,8866,17,27,0,10,12212,8962,27,0,0,13,215,11,10,0,319,1,15898,20810,29,53,0,20,20810,0,0,22,344,2,492,3,4,0,1,2191,0,12,3,3,6,0,1,0,0,symmetra,144,45221,damage
2546,394,307579,419,9042,2587,6.87,19.46,8.39,3364,6263,9.48,105,1.72,85,23882,10295,24,47,7,21,13317,16456,47,3,3,25,553,20,21,1,603,8,236533,572629,628,1779,43,767,572629,39,7,867,9558,157,7752,35,85,1,49,54855,39,296,89,110,97,3,63,6,4,roadhog,85,26234,tank
2892,841,473724,77,6007,1197,6.91,19.21,4.07,9892,4722,9.52,80,0.65,53,14426,4840,55,50,3,18,26196,11944,50,1,5,33,291,19,18,0,307,3,57308,226117,331,920,6,195,226117,1,18,456,3852,31,2560,17,38,2,19,28734,26,115,28,53,34,0,6,0,0,moira,303,14092,support
2651,338,115244,167,7540,2496,6.86,16.21,5.87,1972,4847,8.44,115,0.87,47,22346,8003,32,54,1,28,18463,14916,54,1,5,38,690,12,28,0,278,4,145841,283239,401,947,4,343,283239,8,16,493,6741,51,2737,21,49,0,28,35063,18,123,43,42,38,0,16,0,0,zarya,52,22099,tank
3276,154,101709,444,9973,4508,7.37,16.39,4.6,952,5130,9.51,119,0.3,32,29142,21395,35,39,2,14,11513,13463,39,1,5,27,427,18,14,2,232,14,481801,548349,788,1752,11,492,548349,3,20,1016,12707,32,3408,36,90,1,53,64133,57,231,62,117,52,9,48,0,0,orisa,90,5417,tank
2428,0,384,2,11398,4429,9.56,15.93,6.11,102,6581,5.84,74,0.53,5,15340,6080,0,28,0,9,368,10379,28,0,0,13,167,2,9,0,21,13,16678,24785,36,60,0,23,24785,0,0,22,278,2,21,2,3,0,1,2260,0,8,7,1,0,0,13,0,0,dVa,98,31081,tank
2578,187,107243,82,6452,1818,8,12.76,4.98,4640,4426,5.62,81,0.87,26,13981,5620,25,26,1,13,12044,10876,26,1,0,16,304,20,13,0,143,7,42012,102296,185,295,2,115,102296,3,0,130,1862,20,594,16,22,0,6,13869,2,57,16,21,20,0,17,0,0,baptiste,143,24945,support
4005,25,32909,52,11922,3494,8.59,21.59,13.7,557,8188,6.27,32,3.69,92,42378,16752,8,67,0,43,4689,25899,67,2,3,23,115,13,43,1,418,5,206637,484194,508,1277,0,810,484194,14,11,371,1894,218,5423,20,53,1,32,35481,21,133,38,52,43,3,24,22,11,widowmaker,296,429,damage
1528,406,239554,380,6711,2366,6.69,14.44,4.99,3878,4063,7.85,90,0.52,43,18027,11763,56,52,3,20,16155,11794,52,2,3,24,308,31,20,0,628,5,146141,251019,413,892,7,308,251019,8,5,485,5539,32,2668,24,54,2,28,37066,19,117,41,23,53,0,40,0,0,reinhardt,174,48364,tank
3000,0,694,6,8761,3019,11.39,14.04,8.48,184,5349,4.77,40,2.65,10,16560,7535,0,29,0,15,694,8122,29,2,0,12,108,7,15,0,20,1,11398,20194,43,53,0,32,20194,3,0,18,151,10,38,2,3,0,1,2265,0,10,3,2,5,0,1,0,0,mccree,332,10822,damage
3391,67,17853,59,8663,2016,8.38,20.66,8.28,1740,6555,9.26,78,1.17,77,20613,6697,23,37,1,18,6586,13916,37,2,4,21,217,25,18,0,314,0,20683,67251,86,212,2,85,67251,5,2,95,800,12,792,1,7,1,5,6156,0,16,7,4,5,0,0,2,2,zenyatta,54,4162,support
3607,73,29980,62,11075,4206,7.33,16.57,8.03,1399,6468,5.41,58,2.15,38,25960,10603,24,44,0,19,11033,19501,44,2,3,19,183,22,19,2,178,3,90119,138585,157,355,0,172,138585,5,5,116,1244,46,824,13,20,1,6,12856,1,45,12,12,21,2,11,1,1,junkrat,59,2223,damage
2337,88,55191,30,5489,649,8.8,16.15,3.93,5714,4748,6.11,53,1.14,14,6959,1516,23,29,0,7,9899,6494,29,0,3,15,105,20,7,0,79,2,6265,45863,85,156,0,38,45863,0,1,59,514,11,139,6,10,0,4,5795,4,28,11,12,5,0,4,0,0,moira,29,34174,support
2350,11,9040,18,10951,2619,8.27,25.08,11.63,2337,8222,11.12,82,2.84,143,25472,7528,11,61,0,26,6300,17763,61,0,3,26,146,24,26,0,454,0,10128,31799,32,97,0,45,31799,0,1,43,317,11,552,2,3,0,1,2321,1,9,1,5,3,0,0,0,0,mccree,31,33735,damage
1938,14,5550,9,12155,6078,4.92,19.18,5.77,942,5564,9.51,99,1.36,22,23528,14853,14,29,0,10,5542,10397,29,0,3,17,220,9,10,0,55,1,35802,32773,29,113,0,34,32773,0,2,56,583,8,131,3,5,0,2,3534,1,15,6,4,5,0,1,0,0,dVa,27,44291,tank
2524,81,53807,111,9316,3365,9,15.15,5.58,2329,5704,5.67,49,0.78,18,21277,10955,16,29,1,11,10827,12624,29,3,4,16,148,18,11,1,86,8,77734,131771,208,350,1,129,131771,13,3,131,1121,18,419,10,19,1,8,13861,1,43,19,9,15,1,16,0,0,zenyatta,83,27192,support
3121,22,1898,10,12756,3156,8.31,24.08,14.73,85.74,9371,6.6,43,3.89,94,30013,9915,14,46,0,28,1200,21810,46,3,4,21,137,8,28,0,281,1,69859,207424,184,533,0,326,207424,7,6,146,947,86,2083,8,17,0,9,13281,8,49,9,27,13,0,2,12,9,mccree,74,7769,damage
3264,3700,1822333,810,5565,1467,5.7,15.21,3.15,8811,3877,8.05,88,0.25,50,19297,10869,57,57,3,13,24932,13630,57,1,4,34,353,32,13,1,423,13,303500,801919,1179,3146,15,651,801919,1,33,1665,18208,52,10344,76,171,3,92,124100,95,492,107,223,161,2,90,0,0,moira,132,5565,support
3319,149,71317,105,6703,2653,8.03,14.17,5.51,4091,3852,5.39,69,1.03,44,16343,8559,35,35,4,18,12590,10879,35,1,3,18,185,23,18,0,238,7,46249,67157,140,247,5,96,67157,1,1,94,1205,18,773,9,15,0,6,10460,2,32,9,8,15,0,7,0,0,baptiste,47,4856,support
3019,156,78899,7,4510,830,7.03,14.7,3.56,7205,3407,7.58,95,0.37,13,10526,4098,33,26,1,8,16911,5984,26,0,0,15,248,3,8,0,80,1,9090,37309,77,161,1,39,37309,0,0,83,1038,4,139,4,10,0,6,6571,5,25,6,10,9,0,1,0,0,moira,54,10069,support
2143,0,10495,20,9283,2234,6.6,24.33,15.67,4327,6965,3.3,30,5.36,129,9629,2054,0,29,0,24,5187,8175,29,1,0,4,34,8,24,0,158,1,5417,16894,16,59,0,38,16894,3,0,8,74,13,313,1,3,0,2,1455,2,9,4,3,2,0,1,0,0,roadhog,38,39818,tank
3184,111,78053,151,11213,2808,7.54,22.22,12.23,1134,8103,7.77,65,2.98,98,27405,9438,20,61,1,30,13544,25131,61,3,5,32,360,14,30,0,621,4,193277,557812,519,1530,1,842,557812,39,24,535,4504,205,6714,22,54,3,29,41305,18,162,37,66,59,0,17,13,7,genji,116,6720,damage
3827,602,246582,193,8809,2892,7.37,16.61,5.33,4887,5560,8.15,95,0.54,78,20470,9941,48,34,2,20,16764,14541,34,2,4,22,475,19,20,1,353,14,145894,280509,372,838,3,269,280509,7,13,411,4813,27,3932,25,44,0,19,30272,16,132,37,56,39,1,85,0,0,baptiste,20,1001,support
2496,612,290770,6,6799,1976,6.4,21.84,4.74,8500,4568,13.48,116,0.41,72,16310,8648,41,48,0,17,19489,9827,48,1,4,31,262,3,17,0,411,4,67600,156257,219,747,0,162,156257,3,14,461,3972,14,2464,13,28,0,15,20524,18,97,20,56,21,0,12,0,0,moira,28,28655,support
1915,3,5917,13,7176,2538,7.51,15.66,9.39,3705,4205,7.51,51,5.01,49,6030,2708,3,18,0,10,2964,3393,18,0,0,10,78,12,10,0,78,1,4052,6714,12,25,0,15,6714,0,0,12,82,8,78,1,2,0,1,958,1,10,1,4,5,0,1,0,0,zenyatta,31,44622,support
1953,33,62483,75,8286,1617,7.51,19.36,11.29,1440,6154,7.65,70,3.2,67,29923,10189,17,49,1,31,10661,18816,49,4,4,24,254,14,31,0,261,10,70181,267065,326,840,1,490,267065,12,15,332,3018,139,2887,19,37,3,15,26040,10,107,50,28,29,0,53,2,2,reaper,37,44053,damage
3009,35,20900,115,9838,2318,6.61,20.21,8.94,799,6787,6.65,48,1.91,95,22025,7942,14,48,1,20,12327,13880,48,1,5,20,165,21,20,0,479,2,60653,177620,173,529,2,234,177620,7,9,174,1259,50,2491,10,22,0,12,15702,7,52,17,21,14,0,3,4,2,sombra,369,10456,damage
2529,0,0,0,7072,1253,7.11,17.19,11.9,0,5527,5.29,31,4.96,41,13319,3137,0,32,0,25,0,10003,32,1,0,10,72,0,25,0,113,2,7579,33440,43,104,0,72,33440,1,0,32,186,30,246,2,4,0,2,3630,0,8,1,1,6,0,2,10,10,doomfist,21,26943,damage
3666,548,272058,532,10983,3886,6.75,19.77,8.29,2609,6642,8.56,95,1.26,86,30200,16264,54,45,2,23,23871,16775,45,6,5,31,499,27,23,3,592,25,405195,692549,704,2061,8,864,692549,57,27,893,9875,131,8979,34,87,2,51,62563,33,266,82,105,79,18,281,4,3,reinhardt,87,1826,tank
2320,480,227542,106,7543,1879,7.95,18.36,6.72,3684,5402,8.08,81,1.38,53,19916,8472,35,51,7,22,17198,14462,51,1,4,27,368,20,22,2,322,7,116029,333612,491,1134,14,415,333612,2,13,499,5026,85,3269,19,56,3,34,37055,21,148,52,41,55,3,41,5,5,moira,56,34773,support
3089,201,125395,164,7747,2357,6.79,13.9,5.42,2820,4945,6.88,77,0.99,42,20611,10843,36,40,2,19,18928,12184,40,2,5,27,316,13,19,1,284,10,104805,219864,302,618,4,241,219864,9,7,306,3442,44,1866,24,38,0,14,26677,7,99,33,30,36,2,35,1,1,sombra,54,8387,damage
2887,143,103194,135,10332,3026,8.88,21.53,10.41,2351,7254,9.2,72,1.82,75,22976,11066,17,49,1,31,9897,17046,49,2,4,26,237,13,31,0,408,4,132811,318413,390,945,2,457,318413,19,17,404,3163,80,3285,21,40,0,19,26337,14,124,25,61,38,0,5,6,6,roadhog,40,14233,tank
3296,4,3707,9,11523,3776,6.97,21.14,10.9,808,7321,6.76,36,2.83,166,15455,5581,2,34,0,17,1356,10865,34,2,0,12,45,9,17,0,221,5,17330,33597,32,97,0,50,33597,4,0,31,166,13,761,3,5,0,2,2753,3,14,5,8,1,0,10,0,0,genji,51,5142,damage
1899,51,27262,48,7709,2028,6.16,13.79,5.1,1807,5177,6.1,100,1.33,33,23904,7394,28,48,0,14,12291,15979,48,0,3,26,343,13,14,0,171,8,30599,78112,93,208,0,77,78112,0,2,92,1513,20,504,8,11,0,3,9052,4,24,10,11,3,0,11,0,0,mei,20,44875,damage
3021,201,102009,22,7550,1859,4.57,18.8,3.88,8795,5438,10,88,0.43,42,14586,6354,40,46,0,8,19800,11517,46,0,3,26,186,22,8,1,265,2,21568,63077,53,218,0,45,63077,0,3,116,1019,5,490,2,10,0,8,6959,7,40,9,19,12,1,8,0,0,moira,122,10002,support
2000,25,22405,76,10574,4842,7.24,17,4.96,1708,5462,9.23,128,0.61,23,25310,15459,15,53,0,21,11624,11981,53,0,0,28,343,23,21,1,110,11,63506,71633,95,223,0,65,71633,0,0,121,1684,8,306,4,10,0,6,7869,8,28,6,15,7,1,17,0,0,orisa,31,43186,tank
